"","id","avg_card","date","duration","generator","iteration","perc_minimal","size","r","size_minimal"
"3462",689398466,3.28142071," 2014-Jun-05 07:58:15",0.060336,"mhs_random_3",66,1,5124,75,5124
"3463",690279534,3.22292566," 2014-Jun-05 07:58:27",0.048037,"mhs_stride_5",72,1,4580,75,4580
"3464",691177458,3.2762382," 2014-Jun-05 07:59:10",0.035293,"mhs_stride_5",94,1,4583,75,4583
"3465",695229642,3.27255321," 2014-Jun-05 07:56:24",0.048278,"mhs_random_4",10,1,4700,75,4700
"3466",698150172,3.27330732," 2014-Jun-05 07:57:57",0.049414,"mhs_random_5",57,1,4859,75,4859
"3467",700186735,3.28054118," 2014-Jun-05 07:59:05",0.047782,"mhs_stride_8",91,1,4805,75,4805
"3468",719697502,3.26689982," 2014-Jun-05 07:57:33",0.088079,"mhs_stride_1",46,1,5148,75,5148
"3469",722951651,3.2762382," 2014-Jun-05 07:59:10",0.036729,"mhs_stride_8",94,1,4583,75,4583
"3470",723986629,3.26793981," 2014-Jun-05 07:58:51",0.036726,"mhs_stride_5",84,1,4975,75,4975
"3471",724754561,3.49389338," 2014-Jun-05 07:58:38",0.057184,"mhs_random_7",78,1,5404,75,5404
"3472",725309853,3.30060697," 2014-Jun-05 07:56:41",0.045028,"mhs_stride_6",19,1,4614,75,4614
"3473",726326307,3.30096507," 2014-Jun-05 07:56:20",0.023661,"mhs_stride_6",7,1,4974,75,4974
"3474",730343764,3.26490211," 2014-Jun-05 07:58:12",0.066363,"mhs_random_3",64,1,4798,75,4798
"3475",730532509,3.15336561," 2014-Jun-05 07:57:23",0.048806,"mhs_stride_7",40,1,4323,75,4323
"3476",731017223,3.22567725," 2014-Jun-05 07:56:10",0.036945,"mhs_stride_5",1,1,4245,75,4245
"3477",734498783,3.25021338," 2014-Jun-05 07:57:30",0.03948,"mhs_stride_5",44,1,4688,75,4688
"3478",735599917,3.50483203," 2014-Jun-05 07:58:48",0.084482,"mhs_stride_3",83,1,6105,75,6105
"3479",736458270,3.25423002," 2014-Jun-05 07:56:45",0.044636,"mhs_random_5",21,1,4669,75,4669
"3480",736875580,3.32048059," 2014-Jun-05 07:56:15",0.050715,"mhs_stride_7",4,1,5161,75,5161
"3481",738529814,3.30995631," 2014-Jun-05 07:56:12",0.057394,"mhs_stride_8",2,1,5504,75,5504
"3482",741348504,3.22121215," 2014-Jun-05 07:56:40",0.049687,"mhs_stride_8",18,1,4620,75,4620
"3483",744163195,3.23663974," 2014-Jun-05 07:57:46",0.047871,"mhs_stride_5",51,1,4940,75,4940
"3484",745203771,3.1995151," 2014-Jun-05 07:56:28",0.03476,"mhs_random_8",12,1,4125,75,4125
"3485",747064749,3.30955768," 2014-Jun-05 07:56:54",0.080709,"mhs_stride_1",26,1,4907,75,4907
"3486",752289691,3.20876074," 2014-Jun-05 07:58:08",0.0433,"mhs_random_8",62,1,4680,75,4680
"3487",759522947,3.45910645," 2014-Jun-05 07:57:59",0.07412,"mhs_random_3",58,1,5820,75,5820
"3488",763416181,3.41052437," 2014-Jun-05 07:57:48",0.057018,"mhs_random_3",53,1,5169,75,5169
"3489",764225339,3.20634222," 2014-Jun-05 07:57:47",0.030143,"mhs_stride_7",52,1,4541,75,4541
"3490",765828711,3.30948925," 2014-Jun-05 07:58:41",0.168103,"mhs_stride_1",79,1,4837,75,4837
"3491",772159620,3.34299874," 2014-Jun-05 07:56:37",0.034444,"mhs_random_5",17,1,5242,75,5242
"3492",780694179,3.44547009," 2014-Jun-05 07:57:26",0.046998,"mhs_stride_6",42,1,5850,75,5850
"3493",781703213,3.20455027," 2014-Jun-05 07:58:46",0.044156,"mhs_random_8",82,1,4703,75,4703
"3494",781949770,3.34925199," 2014-Jun-05 07:57:37",0.0421,"mhs_random_7",48,1,4879,75,4879
"3495",792368092,3.22049689," 2014-Jun-05 07:58:10",0.042403,"mhs_random_4",63,1,3864,75,3864
"3496",795514848,3.27120376," 2014-Jun-05 07:59:06",0.050017,"mhs_stride_6",92,1,4893,75,4893
"3497",796160276,3.24015307," 2014-Jun-05 07:56:29",0.125714,"mhs_random_1",13,1,4443,75,4443
"3498",796760952,3.26689982," 2014-Jun-05 07:57:32",0.041103,"mhs_random_4",46,1,5148,75,5148
"3499",801958895,3.35108948," 2014-Jun-05 07:59:00",0.05478,"mhs_stride_7",89,1,4956,75,4956
"3500",807346530,3.21068764," 2014-Jun-05 07:57:17",0.045993,"mhs_random_3",38,1,4566,75,4566
"3501",807955883,3.17558932," 2014-Jun-05 07:58:19",0.094674,"mhs_random_1",68,1,4072,75,4072
"3502",812815323,3.30948925," 2014-Jun-05 07:58:42",0.032277,"mhs_stride_8",79,1,4837,75,4837
"3503",815265158,3.37086344," 2014-Jun-05 07:57:09",0.056486,"mhs_stride_3",34,1,5107,75,5107
"3504",821180988,3.28142071," 2014-Jun-05 07:58:15",0.052664,"mhs_random_6",66,1,5124,75,5124
"3505",821517919,3.15263772," 2014-Jun-05 07:58:14",0.022472,"mhs_random_6",65,1,4265,75,4265
"3506",824588701,3.50483203," 2014-Jun-05 07:58:48",0.05483,"mhs_random_7",83,1,6105,75,6105
"3507",827219331,3.30948925," 2014-Jun-05 07:58:41",0.046124,"mhs_random_8",79,1,4837,75,4837
"3508",830323278,3.44547009," 2014-Jun-05 07:57:25",0.155192,"mhs_random_1",42,1,5850,75,5850
"3509",833400452,3.33360291," 2014-Jun-05 07:57:10",0.044275,"mhs_random_6",35,1,4946,75,4946
"3510",836214330,3.31770039," 2014-Jun-05 07:58:56",0.052602,"mhs_random_5",87,1,5288,75,5288
"3511",837121180,3.36873388," 2014-Jun-05 07:58:05",0.088277,"mhs_random_1",61,1,5047,75,5047
"3512",837524845,3.30287528," 2014-Jun-05 07:56:20",0.129609,"mhs_random_1",8,1,4695,75,4695
"3513",838293606,3.37086344," 2014-Jun-05 07:57:09",0.042953,"mhs_random_7",34,1,5107,75,5107
"3514",839750428,3.28054118," 2014-Jun-05 07:59:03",0.044471,"mhs_random_6",91,1,4805,75,4805
"3515",845078319,3.19942522," 2014-Jun-05 07:57:04",0.043216,"mhs_random_6",32,1,4523,75,4523
"3516",848552821,3.23678756," 2014-Jun-05 07:58:52",0.032798,"mhs_random_4",85,1,4333,75,4333
"3517",849162879,3.23678756," 2014-Jun-05 07:58:53",0.036481,"mhs_stride_7",85,1,4333,75,4333
"3518",849357297,3.30287528," 2014-Jun-05 07:56:21",0.042562,"mhs_stride_5",8,1,4695,75,4695
"3519",849646737,3.25051236," 2014-Jun-05 07:57:31",0.116641,"mhs_random_1",45,1,4391,75,4391
"3520",850012207,3.13349771," 2014-Jun-05 07:56:46",0.043439,"mhs_random_2",22,1,3648,75,3648
"3521",854452962,3.15336561," 2014-Jun-05 07:57:23",0.07232,"mhs_stride_2",40,1,4323,75,4323
"3522",855544205,3.32677317," 2014-Jun-05 07:57:42",0.059165,"mhs_random_4",50,1,5386,75,5386
"3523",855879611,3.30149961," 2014-Jun-05 07:58:02",0.048019,"mhs_random_6",59,1,5068,75,5068
"3524",857807910,3.20876074," 2014-Jun-05 07:58:08",0.089529,"mhs_stride_2",62,1,4680,75,4680
"3525",860865296,3.36307383," 2014-Jun-05 07:59:21",0.085552,"mhs_random_2",100,1,5010,75,5010
"3526",862815441,3.27120376," 2014-Jun-05 07:59:05",0.040777,"mhs_random_6",92,1,4893,75,4893
"3527",862984006,3.44818377," 2014-Jun-05 07:57:55",0.062148,"mhs_random_4",56,1,5616,75,5616
"3528",864141928,3.33360291," 2014-Jun-05 07:57:11",0.059967,"mhs_stride_4",35,1,4946,75,4946
"3529",867967514,3.29517317," 2014-Jun-05 07:57:16",0.047853,"mhs_random_8",37,1,4848,75,4848
"3530",868165957,3.31058574," 2014-Jun-05 07:59:15",0.048357,"mhs_stride_4",96,1,4865,75,4865
"3531",873971032,3.31796694," 2014-Jun-05 07:56:59",0.054829,"mhs_stride_4",29,1,5076,75,5076
"3532",874288905,3.36675787," 2014-Jun-05 07:57:28",0.040351,"mhs_random_8",43,1,4747,75,4747
"3533",876002622,3.31819868," 2014-Jun-05 07:56:34",0.09821,"mhs_stride_2",15,1,5418,75,5418
"3534",878900851,3.49389338," 2014-Jun-05 07:58:37",0.143797,"mhs_random_1",78,1,5404,75,5404
"3535",879597827,3.26490211," 2014-Jun-05 07:58:12",0.04441,"mhs_random_6",64,1,4798,75,4798
"3536",880215419,3.36309099," 2014-Jun-05 07:57:54",0.052488,"mhs_stride_5",55,1,5500,75,5500
"3537",882934081,3.26091003," 2014-Jun-05 07:59:01",0.03627,"mhs_random_5",90,1,4308,75,4308
"3538",883158440,3.19942522," 2014-Jun-05 07:57:05",0.040178,"mhs_random_8",32,1,4523,75,4523
"3539",883975760,3.30287528," 2014-Jun-05 07:56:21",0.141433,"mhs_stride_1",8,1,4695,75,4695
"3540",886826587,3.22292566," 2014-Jun-05 07:58:26",0.050583,"mhs_random_3",72,1,4580,75,4580
"3541",892252613,3.32677317," 2014-Jun-05 07:57:43",0.058996,"mhs_stride_3",50,1,5386,75,5386
"3542",897206312,3.30955768," 2014-Jun-05 07:56:55",0.048369,"mhs_stride_5",26,1,4907,75,4907
"3543",897340347,3.27255321," 2014-Jun-05 07:56:24",0.044607,"mhs_random_5",10,1,4700,75,4700
"3544",897851183,3.21379614," 2014-Jun-05 07:58:05",0.029143,"mhs_stride_5",60,1,4523,75,4523
"3545",898967939,3.22121215," 2014-Jun-05 07:56:39",0.042718,"mhs_random_8",18,1,4620,75,4620
"3546",899071945,3.30948925," 2014-Jun-05 07:58:41",0.036627,"mhs_stride_6",79,1,4837,75,4837
"3547",902904721,3.30096507," 2014-Jun-05 07:56:20",0.03613,"mhs_stride_8",7,1,4974,75,4974
"3548",907758418,3.44547009," 2014-Jun-05 07:57:26",0.039772,"mhs_random_5",42,1,5850,75,5850
"3549",907973370,3.31770039," 2014-Jun-05 07:58:56",0.067162,"mhs_stride_2",87,1,5288,75,5288
"3550",911145197,3.25718737," 2014-Jun-05 07:57:03",0.067374,"mhs_stride_2",31,1,4487,75,4487
"3551",915851269,3.27001953," 2014-Jun-05 07:56:16",0.034241,"mhs_random_7",5,1,4633,75,4633
"3552",915986366,3.32048059," 2014-Jun-05 07:56:14",0.049184,"mhs_stride_4",4,1,5161,75,5161
"3553",916800529,3.35116363," 2014-Jun-05 07:57:08",0.05471,"mhs_stride_8",33,1,5328,75,5328
"3554",917760959,3.39574456," 2014-Jun-05 07:57:21",0.056952,"mhs_stride_7",39,1,5640,75,5640
"3555",921988157,3.29517317," 2014-Jun-05 07:57:16",0.0405,"mhs_stride_6",37,1,4848,75,4848
"3556",927414517,3.45910645," 2014-Jun-05 07:58:01",0.077101,"mhs_stride_3",58,1,5820,75,5820
"3557",930597033,3.33326387," 2014-Jun-05 07:59:20",0.059196,"mhs_stride_3",99,1,4798,75,4798
"3558",930911035,3.19659734," 2014-Jun-05 07:57:01",0.04213,"mhs_stride_4",30,1,4232,75,4232
"3559",933100817,3.39057374," 2014-Jun-05 07:57:40",0.159334,"mhs_stride_1",49,1,5177,75,5177
"3560",935848837,3.29424453," 2014-Jun-05 07:56:22",0.054988,"mhs_random_3",9,1,4639,75,4639
"3561",941454838,3.3116858," 2014-Jun-05 07:58:34",0.103618,"mhs_random_2",76,1,5374,75,5374
"3562",945526305,3.32415056," 2014-Jun-05 07:58:45",0.051236,"mhs_stride_5",81,1,4356,75,4356
"3563",954420424,3.30995631," 2014-Jun-05 07:56:10",0.200697,"mhs_random_1",2,1,5504,75,5504
"3564",960122128,3.27001953," 2014-Jun-05 07:56:15",0.030649,"mhs_random_6",5,1,4633,75,4633
"3565",963332227,3.2762382," 2014-Jun-05 07:59:10",0.04214,"mhs_stride_4",94,1,4583,75,4583
"3566",964801398,3.31770039," 2014-Jun-05 07:58:57",0.047265,"mhs_stride_7",87,1,5288,75,5288
"3567",970689275,3.29517317," 2014-Jun-05 07:57:15",0.138136,"mhs_random_1",37,1,4848,75,4848
"3568",972955762,3.48752332," 2014-Jun-05 07:57:50",0.046155,"mhs_random_5",54,1,5891,75,5891
"3569",980542107,3.27120376," 2014-Jun-05 07:59:05",0.053502,"mhs_random_3",92,1,4893,75,4893
"3570",986713827,3.15336561," 2014-Jun-05 07:57:23",0.057022,"mhs_stride_3",40,1,4323,75,4323
"3571",990690440,3.32048059," 2014-Jun-05 07:56:14",0.078392,"mhs_random_2",4,1,5161,75,5161
"3572",992232354,3.1213975," 2014-Jun-05 07:56:56",0.034726,"mhs_stride_6",27,1,3921,75,3921
"3573",993387968,3.1213975," 2014-Jun-05 07:56:56",0.030828,"mhs_random_5",27,1,3921,75,3921
"3574",994598617,3.21379614," 2014-Jun-05 07:58:04",0.02789,"mhs_random_7",60,1,4523,75,4523
"3575",995599102,3.39057374," 2014-Jun-05 07:57:39",0.055846,"mhs_random_4",49,1,5177,75,5177
"3576",995816284,3.19942522," 2014-Jun-05 07:57:04",0.124656,"mhs_random_1",32,1,4523,75,4523
"3577",995869131,3.28142071," 2014-Jun-05 07:58:16",0.051074,"mhs_random_8",66,1,5124,75,5124
"3578",1002512925,3.28142071," 2014-Jun-05 07:58:16",0.055517,"mhs_stride_7",66,1,5124,75,5124
"3579",1003122202,3.17537403," 2014-Jun-05 07:58:36",0.055069,"mhs_random_2",77,1,4345,75,4345
"3580",1007932377,3.28054118," 2014-Jun-05 07:59:03",0.180291,"mhs_random_1",91,1,4805,75,4805
"3581",1012714536,3.44818377," 2014-Jun-05 07:57:56",0.065228,"mhs_stride_5",56,1,5616,75,5616
"3582",1016546003,3.20876074," 2014-Jun-05 07:58:07",0.177482,"mhs_random_1",62,1,4680,75,4680
"3583",1022364472,3.34299874," 2014-Jun-05 07:56:37",0.066262,"mhs_stride_2",17,1,5242,75,5242
"3584",1025526566,3.41309261," 2014-Jun-05 07:56:52",0.079306,"mhs_random_2",25,1,5316,75,5316
"3585",1026761766,3.27255321," 2014-Jun-05 07:56:24",0.053398,"mhs_random_3",10,1,4700,75,4700
"3586",1030073683,3.31058574," 2014-Jun-05 07:59:14",0.036094,"mhs_random_7",96,1,4865,75,4865
"3587",1032482002,3.25423002," 2014-Jun-05 07:56:45",0.051669,"mhs_stride_3",21,1,4669,75,4669
"3588",1032704113,3.21068764," 2014-Jun-05 07:57:18",0.120276,"mhs_stride_1",38,1,4566,75,4566
"3589",1033098254,3.17918134," 2014-Jun-05 07:58:42",0.056675,"mhs_stride_1",80,1,4275,75,4275
"3590",1033489162,3.20634222," 2014-Jun-05 07:57:46",0.027447,"mhs_random_5",52,1,4541,75,4541
"3591",1033964880,3.32048059," 2014-Jun-05 07:56:14",0.059636,"mhs_stride_3",4,1,5161,75,5161
"3592",1034267562,3.24015307," 2014-Jun-05 07:56:31",0.040063,"mhs_stride_6",13,1,4443,75,4443
"3593",1037628556,3.25392151," 2014-Jun-05 07:59:11",0.042507,"mhs_random_6",95,1,5100,75,5100
"3594",1040592603,3.19229054," 2014-Jun-05 07:58:24",0.045169,"mhs_random_6",71,1,4462,75,4462
"3595",1040721982,3.15263772," 2014-Jun-05 07:58:14",0.038427,"mhs_random_3",65,1,4265,75,4265
"3596",1041344133,3.3116858," 2014-Jun-05 07:58:34",0.044369,"mhs_random_6",76,1,5374,75,5374
"3597",1042817330,3.45910645," 2014-Jun-05 07:58:00",0.068408,"mhs_random_4",58,1,5820,75,5820
"3598",1045122474,3.1213975," 2014-Jun-05 07:56:55",0.094396,"mhs_random_1",27,1,3921,75,3921
"3599",1052742151,3.21068764," 2014-Jun-05 07:57:17",0.048735,"mhs_random_4",38,1,4566,75,4566
"3600",1052781336,3.31770039," 2014-Jun-05 07:58:56",0.050214,"mhs_random_7",87,1,5288,75,5288
"3601",1054600100,3.20455027," 2014-Jun-05 07:58:46",0.047314,"mhs_stride_3",82,1,4703,75,4703
"3602",1058188636,3.34299874," 2014-Jun-05 07:56:36",0.13734,"mhs_random_1",17,1,5242,75,5242
"3603",1059637272,3.23078513," 2014-Jun-05 07:58:58",0.15257,"mhs_stride_1",88,1,4840,75,4840
"3604",1059658788,3.36307383," 2014-Jun-05 07:59:21",0.057722,"mhs_random_5",100,1,5010,75,5010
"3605",1061968250,3.30955768," 2014-Jun-05 07:56:54",0.032832,"mhs_random_6",26,1,4907,75,4907
"3606",1063612722,3.31058574," 2014-Jun-05 07:59:13",0.122558,"mhs_random_1",96,1,4865,75,4865
"3607",1069855858,3.20455027," 2014-Jun-05 07:58:47",0.036441,"mhs_stride_7",82,1,4703,75,4703
"3608",1069889497,3.25021338," 2014-Jun-05 07:57:30",0.035142,"mhs_random_6",44,1,4688,75,4688
"3609",1073677092,3.29624343," 2014-Jun-05 07:56:36",0.049401,"mhs_stride_5",16,1,4898,75,4898
"3610",1073683282,3.53009295," 2014-Jun-05 07:58:30",0.058778,"mhs_random_6",74,1,6131,75,6131
"3611",1077339769,3.27120376," 2014-Jun-05 07:59:06",0.04378,"mhs_stride_5",92,1,4893,75,4893
"3612",1080282533,3.39272523," 2014-Jun-05 07:58:54",0.073395,"mhs_random_2",86,1,5141,75,5141
"3613",1084011747,3.19942522," 2014-Jun-05 07:57:05",0.032711,"mhs_stride_8",32,1,4523,75,4523
"3614",1087772964,3.17918134," 2014-Jun-05 07:58:43",0.036482,"mhs_stride_7",80,1,4275,75,4275
"3615",1088439701,3.30149961," 2014-Jun-05 07:58:03",0.046928,"mhs_stride_4",59,1,5068,75,5068
"3616",1090579873,3.21068764," 2014-Jun-05 07:57:17",0.044474,"mhs_random_5",38,1,4566,75,4566
"3617",1091856823,3.15336561," 2014-Jun-05 07:57:23",0.043786,"mhs_stride_5",40,1,4323,75,4323
"3618",1091933953,3.28142071," 2014-Jun-05 07:58:15",0.052038,"mhs_random_4",66,1,5124,75,5124
"3619",1092797953,3.3116858," 2014-Jun-05 07:56:44",0.043389,"mhs_stride_7",20,1,5066,75,5066
"3620",1096913696,3.44818377," 2014-Jun-05 07:57:56",0.070338,"mhs_stride_4",56,1,5616,75,5616
"3621",1097759448,3.41309261," 2014-Jun-05 07:56:52",0.048607,"mhs_random_4",25,1,5316,75,5316
"3622",1098611576,3.25021338," 2014-Jun-05 07:57:31",0.022858,"mhs_stride_8",44,1,4688,75,4688
"3623",1099699392,3.30149961," 2014-Jun-05 07:58:02",0.073924,"mhs_random_2",59,1,5068,75,5068
"3624",1101788001,3.29424453," 2014-Jun-05 07:56:23",0.044276,"mhs_stride_4",9,1,4639,75,4639
"3625",1101809971,3.28142071," 2014-Jun-05 07:58:16",0.082549,"mhs_stride_2",66,1,5124,75,5124
"3626",1102062949,3.45463586," 2014-Jun-05 07:57:13",0.062913,"mhs_random_6",36,1,6029,75,6029
"3627",1102919889,3.31819868," 2014-Jun-05 07:56:33",0.059254,"mhs_random_3",15,1,5418,75,5418
"3628",1110011147,3.31058574," 2014-Jun-05 07:59:14",0.050125,"mhs_random_5",96,1,4865,75,4865
"3629",1110397097,3.27969432," 2014-Jun-05 07:57:35",0.031453,"mhs_random_8",47,1,4841,75,4841
"3630",1116086792,3.27001953," 2014-Jun-05 07:56:16",0.042791,"mhs_stride_4",5,1,4633,75,4633
"3631",1117624268,3.27120376," 2014-Jun-05 07:59:07",0.049423,"mhs_stride_7",92,1,4893,75,4893
"3632",1125174242,3.26689982," 2014-Jun-05 07:57:34",0.042095,"mhs_stride_7",46,1,5148,75,5148
"3633",1135263295,3.32415056," 2014-Jun-05 07:58:44",0.049365,"mhs_random_5",81,1,4356,75,4356
"3634",1135737840,3.27969432," 2014-Jun-05 07:57:36",0.056245,"mhs_stride_7",47,1,4841,75,4841
"3635",1143996758,3.32048059," 2014-Jun-05 07:56:14",0.048256,"mhs_random_5",4,1,5161,75,5161
"3636",1144069689,3.49389338," 2014-Jun-05 07:58:40",0.050815,"mhs_stride_8",78,1,5404,75,5404
"3637",1145513737,3.29837418," 2014-Jun-05 07:58:21",0.035732,"mhs_random_6",69,1,4367,75,4367
"3638",1146102895,3.34299874," 2014-Jun-05 07:56:37",0.073652,"mhs_random_2",17,1,5242,75,5242
"3639",1146817069,3.06439495," 2014-Jun-05 07:56:31",0.029187,"mhs_random_5",14,1,3727,75,3727
"3640",1147410817,3.32415056," 2014-Jun-05 07:58:43",0.051871,"mhs_random_3",81,1,4356,75,4356
"3641",1154848831,3.27736545," 2014-Jun-05 07:59:08",0.059248,"mhs_stride_2",93,1,4312,75,4312
"3642",1163387616,3.33326387," 2014-Jun-05 07:59:20",0.048315,"mhs_stride_5",99,1,4798,75,4798
"3643",1166287534,3.27736545," 2014-Jun-05 07:59:09",0.044307,"mhs_stride_6",93,1,4312,75,4312
"3644",1168489014,3.25021338," 2014-Jun-05 07:57:29",0.045456,"mhs_random_3",44,1,4688,75,4688
"3645",1170079414,3.44818377," 2014-Jun-05 07:57:56",0.085921,"mhs_stride_3",56,1,5616,75,5616
"3646",1171402367,3.27916121," 2014-Jun-05 07:59:18",0.036003,"mhs_random_8",98,1,4578,75,4578
"3647",1172173523,3.1995151," 2014-Jun-05 07:56:29",0.037899,"mhs_stride_5",12,1,4125,75,4125
"3648",1173235881,3.22121215," 2014-Jun-05 07:56:38",0.072967,"mhs_random_2",18,1,4620,75,4620
"3649",1173350961,3.28142071," 2014-Jun-05 07:58:15",0.077512,"mhs_random_2",66,1,5124,75,5124
"3650",1181519174,3.33326387," 2014-Jun-05 07:59:20",0.039254,"mhs_stride_8",99,1,4798,75,4798
"3651",1184646917,3.25051236," 2014-Jun-05 07:57:32",0.040764,"mhs_stride_4",45,1,4391,75,4391
"3652",1186715936,3.35116363," 2014-Jun-05 07:57:07",0.218644,"mhs_stride_1",33,1,5328,75,5328
"3653",1191057506,3.22292566," 2014-Jun-05 07:58:26",0.06974,"mhs_random_2",72,1,4580,75,4580
"3654",1193239290,3.13349771," 2014-Jun-05 07:56:46",0.079488,"mhs_random_1",22,1,3648,75,3648
"3655",1194292155,3.44547009," 2014-Jun-05 07:57:26",0.033502,"mhs_random_8",42,1,5850,75,5850
"3656",1195974076,3.29526806," 2014-Jun-05 07:58:28",0.069149,"mhs_stride_1",73,1,4755,75,4755
"3657",1197391698,3.29517317," 2014-Jun-05 07:57:16",0.041494,"mhs_stride_7",37,1,4848,75,4848
"3658",1200483290,3.36307383," 2014-Jun-05 07:59:22",0.040504,"mhs_stride_8",100,1,5010,75,5010
"3659",1200594743,3.1213975," 2014-Jun-05 07:56:56",0.037843,"mhs_stride_4",27,1,3921,75,3921
"3660",1202383162,3.29526806," 2014-Jun-05 07:58:28",0.041136,"mhs_random_6",73,1,4755,75,4755
"3661",1204785180,3.13349771," 2014-Jun-05 07:56:47",0.032149,"mhs_stride_8",22,1,3648,75,3648
"3662",1207581745,3.31819868," 2014-Jun-05 07:56:33",0.192893,"mhs_stride_1",15,1,5418,75,5418
"3663",1213487799,3.29624343," 2014-Jun-05 07:56:36",0.051754,"mhs_stride_4",16,1,4898,75,4898
"3664",1222924313,3.30060697," 2014-Jun-05 07:56:41",0.031751,"mhs_random_8",19,1,4614,75,4614
"3665",1223074531,3.20378065," 2014-Jun-05 07:59:16",0.040405,"mhs_random_5",97,1,4338,75,4338
"3666",1225116256,3.22725296," 2014-Jun-05 07:56:58",0.040098,"mhs_stride_7",28,1,4594,75,4594
"3667",1227018710,3.41052437," 2014-Jun-05 07:57:48",0.079223,"mhs_random_2",53,1,5169,75,5169
"3668",1230530146,3.29517317," 2014-Jun-05 07:57:16",0.139208,"mhs_stride_1",37,1,4848,75,4848
"3669",1231417439,3.23663974," 2014-Jun-05 07:57:46",0.058251,"mhs_stride_3",51,1,4940,75,4940
"3670",1239949877,3.37086344," 2014-Jun-05 07:57:08",0.045998,"mhs_random_6",34,1,5107,75,5107
"3671",1240466749,3.44818377," 2014-Jun-05 07:57:55",0.054139,"mhs_random_8",56,1,5616,75,5616
"3672",1241315302,3.30287528," 2014-Jun-05 07:56:20",0.06227,"mhs_random_2",8,1,4695,75,4695
"3673",1245159435,3.26091003," 2014-Jun-05 07:59:02",0.067374,"mhs_stride_2",90,1,4308,75,4308
"3674",1250198117,3.36873388," 2014-Jun-05 07:58:06",0.052808,"mhs_stride_3",61,1,5047,75,5047
"3675",1254400674,3.45463586," 2014-Jun-05 07:57:13",0.06476,"mhs_random_8",36,1,6029,75,6029
"3676",1258957443,3.27255321," 2014-Jun-05 07:56:25",0.05146,"mhs_stride_6",10,1,4700,75,4700
"3677",1260795122,3.25718737," 2014-Jun-05 07:57:03",0.04765,"mhs_stride_4",31,1,4487,75,4487
"3678",1272292850,3.32999992," 2014-Jun-05 07:56:26",0.065834,"mhs_random_3",11,1,4700,75,4700
"3679",1272785841,3.44547009," 2014-Jun-05 07:57:26",0.046396,"mhs_stride_5",42,1,5850,75,5850
"3680",1273178874,3.27916121," 2014-Jun-05 07:59:17",0.137796,"mhs_random_1",98,1,4578,75,4578
"3681",1273210910,3.28054118," 2014-Jun-05 07:59:04",0.048709,"mhs_random_7",91,1,4805,75,4805
"3682",1274481192,3.22121215," 2014-Jun-05 07:56:39",0.03982,"mhs_random_7",18,1,4620,75,4620
"3683",1282744085,3.31796694," 2014-Jun-05 07:56:59",0.062649,"mhs_random_2",29,1,5076,75,5076
"3684",1284437530,3.30955768," 2014-Jun-05 07:56:55",0.058915,"mhs_stride_7",26,1,4907,75,4907
"3685",1284487209,3.35108948," 2014-Jun-05 07:59:00",0.080052,"mhs_stride_2",89,1,4956,75,4956
"3686",1284725269,3.37086344," 2014-Jun-05 07:57:08",0.154327,"mhs_random_1",34,1,5107,75,5107
"3687",1285656288,3.17537403," 2014-Jun-05 07:58:37",0.029962,"mhs_stride_4",77,1,4345,75,4345
"3688",1287202758,3.25324392," 2014-Jun-05 07:57:24",0.026772,"mhs_random_6",41,1,4624,75,4624
"3689",1287271438,3.36309099," 2014-Jun-05 07:57:53",0.053515,"mhs_random_8",55,1,5500,75,5500
"3690",1291812514,3.23663974," 2014-Jun-05 07:57:45",0.059172,"mhs_random_5",51,1,4940,75,4940
"3691",1293545563,3.36873388," 2014-Jun-05 07:58:06",0.037193,"mhs_stride_5",61,1,5047,75,5047
"3692",1297321859,3.32999992," 2014-Jun-05 07:56:26",0.082472,"mhs_random_2",11,1,4700,75,4700
"3693",1297794005,3.26490211," 2014-Jun-05 07:58:13",0.056546,"mhs_stride_4",64,1,4798,75,4798
"3694",1300966624,3.20634222," 2014-Jun-05 07:57:47",0.11083,"mhs_stride_1",52,1,4541,75,4541
"3695",1306424615,3.26091003," 2014-Jun-05 07:59:01",0.062124,"mhs_random_2",90,1,4308,75,4308
"3696",1309974514,3.17918134," 2014-Jun-05 07:58:42",0.036292,"mhs_random_5",80,1,4275,75,4275
"3697",1313271735,3.26091003," 2014-Jun-05 07:59:02",0.039361,"mhs_stride_8",90,1,4308,75,4308
"3698",1323192075,3.25324392," 2014-Jun-05 07:57:25",0.027762,"mhs_stride_5",41,1,4624,75,4624
"3699",1324989266,3.32415056," 2014-Jun-05 07:58:44",0.043339,"mhs_random_7",81,1,4356,75,4356
"3700",1325485528,3.26091003," 2014-Jun-05 07:59:01",0.037785,"mhs_random_4",90,1,4308,75,4308
"3701",1328986988,3.27001953," 2014-Jun-05 07:56:16",0.064313,"mhs_stride_2",5,1,4633,75,4633
"3702",1343651623,3.49389338," 2014-Jun-05 07:58:39",0.094052,"mhs_stride_3",78,1,5404,75,5404
"3703",1345853599,3.17918134," 2014-Jun-05 07:58:43",0.044211,"mhs_stride_8",80,1,4275,75,4275
"3704",1348792001,3.34925199," 2014-Jun-05 07:57:36",0.080941,"mhs_random_2",48,1,4879,75,4879
"3705",1355235651,3.33360291," 2014-Jun-05 07:57:10",0.085425,"mhs_random_2",35,1,4946,75,4946
