"","avg_card","date","duration","generator","iteration","perc_minimal","size","r"
"1323",11.9333333333333,"2014-May-26 00:49:00",30000461,"Opt 1",65,1,240,25
"1324",397.561983471074,"2014-May-26 00:49:05",30000660,"Baseline",65,0,242,25
"1325",12.5374721789998,"2014-May-26 00:48:55",30001520,"Opts 1-2",65,0.996631935553761,50771,25
"1326",12.7787610619469,"2014-May-26 00:49:12",30000563,"Heuristic",66,0.991150442477876,226,25
"1327",12.9977107892428,"2014-May-26 00:49:06",30008319,"Opts 1-3",66,0.984103891658287,46741,25
"1328",12.7787610619469,"2014-May-26 00:49:22",30000422,"Opt 1",66,0.991150442477876,226,25
"1329",12.9979486589598,"2014-May-26 00:49:15",30000320,"Opts 1-2",66,0.983129157799889,52161,25
"1330",417.842741935484,"2014-May-26 00:49:29",30000487,"Baseline",66,0,248,25
"1331",12,"2014-May-26 00:49:35",30000646,"Heuristic",67,1,232,25
"1332",12.9922388845041,"2014-May-26 00:49:30",30003009,"Opts 1-3",67,0.989257213014119,45612,25
"1333",12,"2014-May-26 00:49:42",30000490,"Opt 1",67,1,232,25
"1334",12.9923646010828,"2014-May-26 00:49:35",30000564,"Opts 1-2",67,0.988999849017536,46363,25
"1335",381.28897338403,"2014-May-26 00:49:49",30000499,"Baseline",67,0,263,25
"1336",11.9475806451613,"2014-May-26 00:49:58",30000478,"Heuristic",68,1,248,25
"1337",11.9475806451613,"2014-May-26 00:50:05",30000498,"Opt 1",68,1,248,25
"1338",12.5777112506036,"2014-May-26 00:49:52",30000982,"Opts 1-3",68,0.99804925156929,51775,25
"1339",363.057915057915,"2014-May-26 00:50:11",30000461,"Baseline",68,0,259,25
"1340",12.5620455501472,"2014-May-26 00:49:59",30004513,"Opts 1-2",68,0.998077038639505,49923,25
"1341",12,"2014-May-26 00:50:16",30000476,"Heuristic",69,1,236,25
"1342",12.9808904754293,"2014-May-26 00:50:13",30001613,"Opts 1-3",69,0.979966966806969,56307,25
"1343",12,"2014-May-26 00:50:28",30000444,"Opt 1",69,1,236,25
"1344",12.9810225929911,"2014-May-26 00:50:19",30001142,"Opts 1-2",69,0.980052558246177,56699,25
"1345",403.319672131148,"2014-May-26 00:50:35",30000495,"Baseline",69,0,244,25
"1346",12.7670682730924,"2014-May-26 00:50:41",30000499,"Heuristic",70,1,249,25
"1347",12.7670682730924,"2014-May-26 00:50:46",30000448,"Opt 1",70,1,249,25
"1348",12.9976399527991,"2014-May-26 00:50:38",30001509,"Opts 1-3",70,0.987239744794896,49999,25
"1349",12.997609981366,"2014-May-26 00:50:43",30003233,"Opts 1-2",70,0.987482783764077,49372,25
"1350",425.754098360656,"2014-May-26 00:50:57",30000609,"Baseline",70,0,244,25
"1351",12,"2014-May-26 00:51:03",30001161,"Heuristic",71,1,237,25
"1352",12,"2014-May-26 00:51:11",30000471,"Opt 1",71,1,237,25
"1353",12.9610475352113,"2014-May-26 00:50:59",30003071,"Opts 1-3",71,0.937652356446371,59072,25
"1354",370.945255474453,"2014-May-26 00:51:16",30000499,"Baseline",71,0,274,25
"1355",12.9605736609438,"2014-May-26 00:51:05",30006010,"Opts 1-2",71,0.937065213666427,58362,25
"1356",12,"2014-May-26 00:51:24",30000497,"Heuristic",72,1,243,25
"1357",12,"2014-May-26 00:51:33",30000481,"Opt 1",72,1,243,25
"1358",12.9760277526574,"2014-May-26 00:51:19",30002666,"Opts 1-3",72,0.970898255081316,67453,25
"1359",385.384905660377,"2014-May-26 00:51:42",30000548,"Baseline",72,0,265,25
"1360",12.9767351519337,"2014-May-26 00:51:27",30009940,"Opts 1-2",72,0.971210290055249,69504,25
"1361",12,"2014-May-26 00:51:47",30000542,"Heuristic",73,1,255,25
"1362",12,"2014-May-26 00:51:54",30000426,"Opt 1",73,1,255,25
"1363",399.858921161826,"2014-May-26 00:52:03",30000524,"Baseline",73,0,241,25
"1364",12.9875542533237,"2014-May-26 00:51:46",30001182,"Opts 1-3",73,0.987403644728015,73037,25
"1365",12.9866971067305,"2014-May-26 00:51:52",30000024,"Opts 1-2",73,0.987033703589879,68331,25
"1366",12,"2014-May-26 00:52:12",30000594,"Heuristic",74,1,236,25
"1367",12,"2014-May-26 00:52:17",30000489,"Opt 1",74,1,236,25
"1368",12.9835355285962,"2014-May-26 00:52:07",30002165,"Opts 1-3",74,0.979419410745234,50776,25
"1369",386.461240310078,"2014-May-26 00:52:24",30000485,"Baseline",74,0,258,25
"1370",12.9831973308679,"2014-May-26 00:52:15",30000171,"Opts 1-2",74,0.979077059130924,49754,25
"1371",12,"2014-May-26 00:52:34",30000759,"Heuristic",75,1,261,25
"1372",12,"2014-May-26 00:52:42",30000515,"Opt 1",75,1,261,25
"1373",410.714285714286,"2014-May-26 00:52:47",30000757,"Baseline",75,0,245,25
"1374",12.9947373292607,"2014-May-26 00:52:34",30005788,"Opts 1-3",75,0.992145662263477,75627,25
"1375",12,"2014-May-26 00:52:54",30000541,"Heuristic",76,1,265,25
"1376",12.9947502407239,"2014-May-26 00:52:40",30005219,"Opts 1-2",75,0.99215174178571,75813,25
"1377",12.9749695198085,"2014-May-26 00:52:49",30011109,"Opts 1-3",76,0.969652011692642,68077,25
"1378",12,"2014-May-26 00:53:04",30000908,"Opt 1",76,1,265,25
"1379",397.675373134328,"2014-May-26 00:53:12",30000422,"Baseline",76,0,268,25
"1380",12.9752953968829,"2014-May-26 00:52:57",30003401,"Opts 1-2",76,0.969771656397245,68975,25
"1381",12.7480620155039,"2014-May-26 00:53:22",30000476,"Heuristic",77,1,258,25
"1382",12.7480620155039,"2014-May-26 00:53:28",30000481,"Opt 1",77,1,258,25
"1383",441.701298701299,"2014-May-26 00:53:34",30000496,"Baseline",77,0,231,25
"1384",12,"2014-May-26 00:53:42",30000476,"Heuristic",78,1,250,25
"1385",12.9982385939385,"2014-May-26 00:53:17",30011482,"Opts 1-3",77,0.99268633570102,104462,25
"1386",12.9982309563412,"2014-May-26 00:53:24",30002498,"Opts 1-2",77,0.992712309274981,104011,25
"1387",12.9914172565578,"2014-May-26 00:53:35",30003097,"Opts 1-3",78,0.961626029722234,72471,25
"1388",12,"2014-May-26 00:53:52",30000452,"Opt 1",78,1,250,25
"1389",424.05,"2014-May-26 00:53:59",30001187,"Baseline",78,0,240,25
"1390",12.9916042383748,"2014-May-26 00:53:42",30001605,"Opts 1-2",78,0.96093676182763,74085,25
"1391",12,"2014-May-26 00:54:12",30000468,"Heuristic",79,1,224,25
"1392",12.9799640681144,"2014-May-26 00:54:05",30002868,"Opts 1-3",79,0.978870488986096,51208,25
"1393",12,"2014-May-26 00:54:22",30000467,"Opt 1",79,1,224,25
"1394",386.471861471861,"2014-May-26 00:54:23",30000587,"Baseline",79,0,231,25
"1395",12,"2014-May-26 00:54:29",30000747,"Heuristic",80,1,235,25
"1396",12.9798705120659,"2014-May-26 00:54:15",30000342,"Opts 1-2",79,0.978771826564646,50970,25
"1397",12.9793042880599,"2014-May-26 00:54:23",30000512,"Opts 1-3",80,0.953873763793959,52378,25
"1398",12,"2014-May-26 00:54:42",30000424,"Opt 1",80,1,235,25
"1399",12.98412475019,"2014-May-26 00:54:30",30004510,"Opts 1-2",80,0.954949756523208,71054,25
"1400",378.138075313808,"2014-May-26 00:54:48",30000484,"Baseline",80,0,239,25
"1401",12,"2014-May-26 00:54:53",30000825,"Heuristic",81,1,221,25
"1402",12,"2014-May-26 00:54:59",30000515,"Opt 1",81,1,221,25
"1403",402.914027149321,"2014-May-26 00:55:06",30000485,"Baseline",81,0,221,25
"1404",12.7773279352227,"2014-May-26 00:55:18",30000440,"Heuristic",82,1,247,25
"1405",12.7773279352227,"2014-May-26 00:55:23",30000541,"Opt 1",82,1,247,25
"1406",12.9965815553923,"2014-May-26 00:54:53",30008523,"Opts 1-3",81,0.994834850143185,133394,25
"1407",12.9982622100764,"2014-May-26 00:55:13",30000460,"Opts 1-3",82,0.996146030411324,71355,25
"1408",398.645569620253,"2014-May-26 00:55:29",30000481,"Baseline",82,0,237,25
"1409",12.9965809146053,"2014-May-26 00:54:59",30004662,"Opts 1-2",81,0.994833881936582,133369,25
"1410",12.9980565236746,"2014-May-26 00:55:18",30000063,"Opts 1-2",82,0.996395339999783,92103,25
"1411",12,"2014-May-26 00:55:48",30000463,"Heuristic",83,1,246,25
"1412",12.993485731872,"2014-May-26 00:55:37",30000776,"Opts 1-3",83,0.992494058508728,58487,25
"1413",12,"2014-May-26 00:55:57",30000439,"Opt 1",83,1,246,25
"1414",399.916666666667,"2014-May-26 00:55:59",30000476,"Baseline",83,0,240,25
"1415",12.7338403041825,"2014-May-26 00:56:03",30002076,"Heuristic",84,1,263,25
"1416",12.9932634333504,"2014-May-26 00:55:53",30000473,"Opts 1-2",83,0.992750676308857,56557,25
"1417",12.9973719054688,"2014-May-26 00:56:00",30004745,"Opts 1-3",84,0.98156321470128,49846,25
"1418",12.7338403041825,"2014-May-26 00:56:18",30000492,"Opt 1",84,1,263,25
"1419",12.997355778935,"2014-May-26 00:56:09",30000087,"Opts 1-2",84,0.981510637438941,49542,25
"1420",384.563218390805,"2014-May-26 00:56:20",30000425,"Baseline",84,0,261,25
"1421",12,"2014-May-26 00:56:29",30000518,"Heuristic",85,1,243,25
"1422",12,"2014-May-26 00:56:36",30000441,"Opt 1",85,1,243,25
"1423",387.820610687023,"2014-May-26 00:56:40",30000808,"Baseline",85,0,262,25
"1424",12.9813754329777,"2014-May-26 00:56:27",30000507,"Opts 1-3",85,0.973142329985553,57451,25
"1425",12.9829443311428,"2014-May-26 00:56:33",30009680,"Opts 1-2",85,0.974046378125236,66195,25
"1426",12,"2014-May-26 00:56:50",30000477,"Heuristic",86,0.996062992125984,254,25
"1427",12,"2014-May-26 00:56:59",30000445,"Opt 1",86,0.996062992125984,254,25
"1428",12.9771747941465,"2014-May-26 00:56:49",30000640,"Opts 1-3",86,0.967234097017791,70317,25
"1429",12.9764980875478,"2014-May-26 00:56:50",30003373,"Opts 1-2",86,0.967927468479955,70590,25
"1430",392.322448979592,"2014-May-26 00:57:06",30000523,"Baseline",86,0,245,25
"1431",11.9959183673469,"2014-May-26 00:57:11",30000440,"Heuristic",87,1,245,25
"1432",11.9959183673469,"2014-May-26 00:57:20",30000472,"Opt 1",87,1,245,25
"1433",12.9943098484437,"2014-May-26 00:57:11",30004570,"Opts 1-3",87,0.986650551360747,73636,25
"1434",392.1796875,"2014-May-26 00:57:30",30001008,"Baseline",87,0,256,25
"1435",12.9936099408787,"2014-May-26 00:57:19",30004160,"Opts 1-2",87,0.985325875314193,56494,25
"1436",12.7729083665339,"2014-May-26 00:57:35",30000467,"Heuristic",88,1,251,25
"1437",12.7729083665339,"2014-May-26 00:57:41",30000481,"Opt 1",88,1,251,25
"1438",413.370833333333,"2014-May-26 00:57:50",30000980,"Baseline",88,0,240,25
"1439",394.934306569343,"2014-May-26 00:58:00",30000425,"Baseline",89,0,274,25
"1440",12,"2014-May-26 00:58:04",30000568,"Opt 1",89,1,248,25
"1441",12.9927331368958,"2014-May-26 00:58:00",30001685,"Opts 1-2",89,0.988910567810783,50228,25
"1442",12,"2014-May-26 00:58:12",30000490,"Heuristic",89,1,248,25
"1443",12.9929119331974,"2014-May-26 00:58:05",30002705,"Opts 1-3",89,0.988930964171279,51495,25
"1444",12.9981771873752,"2014-May-26 00:57:34",30010890,"Opts 1-3",88,0.995168298042349,160192,25
"1445",12.9981778130012,"2014-May-26 00:57:36",30020267,"Opts 1-2",88,0.995163716013404,160247,25
"1446",12,"2014-May-26 00:58:30",30000544,"Heuristic",90,1,260,25
"1447",12.9880556395525,"2014-May-26 00:58:21",30002968,"Opts 1-3",90,0.9864869972785,52912,25
"1448",12,"2014-May-26 00:58:40",30000427,"Opt 1",90,1,260,25
"1449",392.859315589354,"2014-May-26 00:58:42",30000508,"Baseline",90,0,263,25
"1450",12.9385245901639,"2014-May-26 00:58:46",30005994,"Heuristic",91,0.995901639344262,244,25
"1451",12.989764123252,"2014-May-26 00:58:34",30004906,"Opts 1-2",90,0.986286935709662,66433,25
"1452",12.9385245901639,"2014-May-26 00:59:00",30000495,"Opt 1",91,0.995901639344262,244,25
"1453",379.097122302158,"2014-May-26 00:59:02",30000498,"Baseline",91,0,278,25
"1454",13.5007269774731,"2014-May-26 00:58:46",30000395,"Opts 1-3",91,0.93804641326309,52959,25
"1455",13.5155107650023,"2014-May-26 00:58:49",30001034,"Opts 1-2",91,0.938488318827302,54575,25
"1456",12,"2014-May-26 00:59:12",30000795,"Heuristic",92,1,256,25
"1457",12,"2014-May-26 00:59:18",30000631,"Opt 1",92,1,256,25
"1458",12.9928609301621,"2014-May-26 00:59:10",30003304,"Opts 1-3",92,0.96786471746705,52808,25
"1459",12.992482552343,"2014-May-26 00:59:16",30002689,"Opts 1-2",92,0.967676969092722,50150,25
"1460",390.151515151515,"2014-May-26 00:59:30",30000495,"Baseline",92,0,231,25
"1461",12,"2014-May-26 00:59:32",30000685,"Heuristic",93,1,244,25
"1462",12,"2014-May-26 00:59:42",30000751,"Opt 1",93,1,244,25
"1463",12.9836167722914,"2014-May-26 00:59:32",30002567,"Opts 1-3",93,0.969482818887825,65799,25
"1464",402.195020746888,"2014-May-26 00:59:48",30000470,"Baseline",93,0,241,25
"1465",12.9836537878328,"2014-May-26 00:59:35",30000389,"Opts 1-2",93,0.969491114211197,65948,25
"1466",12,"2014-May-26 00:59:58",30000574,"Heuristic",94,1,214,25
"1467",12,"2014-May-26 01:00:02",30000458,"Opt 1",94,1,214,25
"1468",12.9941889752447,"2014-May-26 00:59:53",30003591,"Opts 1-3",94,0.990752734599885,55584,25
"1469",399.739130434783,"2014-May-26 01:00:12",30000507,"Baseline",94,0,253,25
"1470",12.9944121514082,"2014-May-26 01:00:00",30001924,"Opts 1-2",94,0.990917583558231,57804,25
"1471",12.7786885245902,"2014-May-26 01:00:19",30000496,"Heuristic",95,1,244,25
"1472",12.7786885245902,"2014-May-26 01:00:29",30000461,"Opt 1",95,1,244,25
"1473",375.27734375,"2014-May-26 01:00:33",30000486,"Baseline",95,0,256,25
"1474",12.9982976687911,"2014-May-26 01:00:17",30005384,"Opts 1-3",95,0.997073678582985,71079,25
"1475",12.9983213562332,"2014-May-26 01:00:19",30004908,"Opts 1-2",95,0.997100524402764,72082,25
"1476",12,"2014-May-26 01:00:42",30002028,"Heuristic",96,1,244,25
"1477",12,"2014-May-26 01:00:49",30000428,"Opt 1",96,1,244,25
"1478",12.9126020167421,"2014-May-26 01:00:35",30001246,"Opts 1-3",96,0.936753988920152,57221,25
"1479",12.9119402722262,"2014-May-26 01:00:43",30001056,"Opts 1-2",96,0.937102709936434,56791,25
"1480",395.55421686747,"2014-May-26 01:00:59",30000519,"Baseline",96,0,249,25
"1481",11.9913043478261,"2014-May-26 01:01:06",30002269,"Heuristic",97,1,230,25
"1482",11.9913043478261,"2014-May-26 01:01:12",30000672,"Opt 1",97,1,230,25
"1483",12.9217480132799,"2014-May-26 01:01:03",30005563,"Opts 1-3",97,0.943575645590157,66567,25
"1484",409.269841269841,"2014-May-26 01:01:19",30000453,"Baseline",97,0,252,25
"1485",12.9216205118847,"2014-May-26 01:01:08",30012955,"Opts 1-2",97,0.943336831059811,65757,25
"1486",12.7904411764706,"2014-May-26 01:01:27",30000466,"Heuristic",98,1,272,25
"1487",12.9978682025582,"2014-May-26 01:01:20",30002365,"Opts 1-3",98,0.992108609469669,53476,25
"1488",12.7904411764706,"2014-May-26 01:01:36",30000488,"Opt 1",98,1,272,25
"1489",12.9978901782244,"2014-May-26 01:01:30",30003187,"Opts 1-2",98,0.992189957988637,54033,25
"1490",374.118577075099,"2014-May-26 01:01:43",30000498,"Baseline",98,0,253,25
"1491",11.9809885931559,"2014-May-26 01:01:50",30000514,"Heuristic",99,1,263,25
"1492",11.9809885931559,"2014-May-26 01:01:57",30000985,"Opt 1",99,1,263,25
"1493",411.516,"2014-May-26 01:02:02",30000550,"Baseline",99,0,250,25
"1494",12.7988197325957,"2014-May-26 01:01:49",30006793,"Opts 1-3",99,0.918930382664823,54225,25
"1495",12.7960133884328,"2014-May-26 01:01:53",30000639,"Opts 1-2",99,0.91791170365938,53479,25
"1496",11.9879032258065,"2014-May-26 01:02:12",30000607,"Heuristic",100,1,248,25
"1497",12.898915601883,"2014-May-26 01:02:06",30003336,"Opts 1-3",100,0.955762441156691,47584,25
"1498",11.9879032258065,"2014-May-26 01:02:20",30000412,"Opt 1",100,1,248,25
"1499",12.9088359046283,"2014-May-26 01:02:13",30000574,"Opts 1-2",100,0.952579507979228,52762,25
"1500",406.380753138075,"2014-May-26 01:02:28",30000461,"Baseline",100,0,239,25
"1501",9,"2014-May-26 01:02:58",30000379,"Heuristic",1,1,343,35
"1502",9,"2014-May-26 01:02:58",30000365,"Opt 1",1,1,343,35
"1503",322.807387862797,"2014-May-26 01:02:58",30000383,"Baseline",1,0,379,35
"1504",8.9969696969697,"2014-May-26 01:02:59",30000380,"Heuristic",2,1,330,35
"1505",9.9850289271577,"2014-May-26 01:02:58",30006931,"Opts 1-2",1,0.942534763338634,59114,35
"1506",9.98532873578462,"2014-May-26 01:02:58",30003070,"Opts 1-3",1,0.943436888697324,60322,35
"1507",9.97874435503039,"2014-May-26 01:02:59",30000586,"Opts 1-2",2,0.937947777664595,58902,35
"1508",9.97887561584666,"2014-May-26 01:02:59",30001782,"Opts 1-3",2,0.937723560774786,59268,35
"1509",8.9969696969697,"2014-May-26 01:03:28",30000418,"Opt 1",2,1,330,35
"1510",345.448648648649,"2014-May-26 01:03:28",30000499,"Baseline",2,0,370,35
"1511",9,"2014-May-26 01:03:29",30000994,"Heuristic",3,1,355,35
"1512",9.94955056552456,"2014-May-26 01:03:29",30001126,"Opts 1-3",3,0.942950014925868,60298,35
"1513",9,"2014-May-26 01:03:38",30000357,"Opt 1",3,1,355,35
"1514",323.129943502825,"2014-May-26 01:03:41",30000381,"Baseline",3,0,354,35
"1515",9.94918821407096,"2014-May-26 01:03:38",30001683,"Opts 1-2",3,0.942673882541591,59868,35
"1516",9.95952723158313,"2014-May-26 01:03:41",30001152,"Opts 1-3",4,0.951209443136296,65402,35
"1517",9,"2014-May-26 01:03:59",30000410,"Heuristic",4,1,349,35
"1518",9,"2014-May-26 01:03:59",30000326,"Opt 1",4,1,349,35
"1519",331.361764705882,"2014-May-26 01:04:08",30000439,"Baseline",4,0,340,35
"1520",8.99719101123596,"2014-May-26 01:04:11",30000906,"Heuristic",5,1,356,35
"1521",9.95979891865622,"2014-May-26 01:03:59",30005261,"Opts 1-2",4,0.951430654273738,65844,35
"1522",9.96383655260785,"2014-May-26 01:04:09",30001522,"Opts 1-3",5,0.957049973897774,63213,35
"1523",8.99719101123596,"2014-May-26 01:04:26",30000393,"Opt 1",5,1,356,35
"1524",9.96337008075888,"2014-May-26 01:04:17",30002772,"Opts 1-2",5,0.956944622484297,62408,35
"1525",334.957142857143,"2014-May-26 01:04:29",30000390,"Baseline",5,0,350,35
"1526",9,"2014-May-26 01:04:38",30000410,"Heuristic",6,1,337,35
"1527",9.97997624558412,"2014-May-26 01:04:30",30000978,"Opts 1-3",6,0.965419052259715,65672,35
"1528",9,"2014-May-26 01:04:43",30000607,"Opt 1",6,1,337,35
"1529",341.774390243902,"2014-May-26 01:04:51",30000408,"Baseline",6,0,328,35
"1530",9.97990494964776,"2014-May-26 01:04:41",30002055,"Opts 1-2",6,0.965525145555403,65439,35
"1531",9,"2014-May-26 01:04:59",30000367,"Heuristic",7,1,366,35
"1532",9,"2014-May-26 01:05:09",30000365,"Opt 1",7,1,366,35
"1533",9.99001610305958,"2014-May-26 01:04:57",30009062,"Opts 1-3",7,0.968276972624799,62100,35
"1534",9.98968197174192,"2014-May-26 01:04:59",30006046,"Opts 1-2",7,0.967831050608264,60089,35
"1535",351.425465838509,"2014-May-26 01:05:11",30002078,"Baseline",7,0,322,35
"1536",9.65469613259669,"2014-May-26 01:05:21",30000391,"Heuristic",8,0.947513812154696,362,35
"1537",9.99600232343595,"2014-May-26 01:05:14",30001032,"Opts 1-3",8,0.975894352000547,58534,35
"1538",9.65469613259669,"2014-May-26 01:05:29",30000334,"Opt 1",8,0.947513812154696,362,35
"1539",9.99591936383929,"2014-May-26 01:05:22",30000042,"Opts 1-2",8,0.975742885044643,57344,35
"1540",366.935860058309,"2014-May-26 01:05:39",30000480,"Baseline",8,0,343,35
"1541",9,"2014-May-26 01:05:40",30000956,"Heuristic",9,1,320,35
"1542",9.99092828396121,"2014-May-26 01:05:39",30006565,"Opts 1-3",9,0.987151151283235,60628,35
"1543",9,"2014-May-26 01:05:51",30000349,"Opt 1",9,1,320,35
"1544",9.99104642833887,"2014-May-26 01:05:41",30000986,"Opts 1-2",9,0.987041739923162,61428,35
"1545",318.116477272727,"2014-May-26 01:05:56",30000518,"Baseline",9,0,352,35
"1546",9,"2014-May-26 01:06:05",30000997,"Heuristic",10,1,355,35
"1547",9,"2014-May-26 01:06:10",30000351,"Opt 1",10,1,355,35
"1548",9.94460115455261,"2014-May-26 01:06:00",30008067,"Opts 1-3",10,0.936171608501706,60976,35
"1549",347.529069767442,"2014-May-26 01:06:21",30000431,"Baseline",10,0,344,35
"1550",9.65254237288136,"2014-May-26 01:06:23",30000418,"Heuristic",11,0.983050847457627,354,35
"1551",9.94455660052194,"2014-May-26 01:06:09",30005068,"Opts 1-2",10,0.936432123689005,60927,35
"1552",9.99743781013849,"2014-May-26 01:06:21",30006362,"Opts 1-3",11,0.979178153277333,61666,35
"1553",9.65254237288136,"2014-May-26 01:06:35",30000334,"Opt 1",11,0.983050847457627,354,35
"1554",9.99740673264727,"2014-May-26 01:06:26",30001019,"Opts 1-2",11,0.979221035009109,60927,35
"1555",342.707650273224,"2014-May-26 01:06:41",30000613,"Baseline",11,0.00273224043715847,366,35
"1556",9,"2014-May-26 01:06:51",30000481,"Heuristic",12,0.996969696969697,330,35
"1557",9,"2014-May-26 01:06:53",30000387,"Opt 1",12,0.996969696969697,330,35
"1558",9.9748459392583,"2014-May-26 01:06:44",30001254,"Opts 1-3",12,0.968651988211004,63449,35
"1559",9.97476121196787,"2014-May-26 01:06:53",30000261,"Opts 1-2",12,0.968910114491745,63236,35
"1560",333.33630952381,"2014-May-26 01:07:04",30000544,"Baseline",12,0,336,35
"1561",9,"2014-May-26 01:07:09",30000415,"Heuristic",13,1,355,35
"1562",9.99073060013015,"2014-May-26 01:07:05",30003343,"Opts 1-3",13,0.976985222925892,63003,35
"1563",9,"2014-May-26 01:07:21",30000354,"Opt 1",13,1,355,35
"1564",9.99067047941595,"2014-May-26 01:07:11",30002175,"Opts 1-2",13,0.976835950604662,62597,35
"1565",359.218562874252,"2014-May-26 01:07:23",30000437,"Baseline",13,0,334,35
"1566",9,"2014-May-26 01:07:33",30000402,"Heuristic",14,1,344,35
"1567",9.98465358430116,"2014-May-26 01:07:25",30006666,"Opts 1-3",14,0.974273127753304,62425,35
"1568",9,"2014-May-26 01:07:39",30003085,"Opt 1",14,1,344,35
"1569",328.273224043716,"2014-May-26 01:07:46",30000420,"Baseline",14,0,366,35
"1570",9.98466218379763,"2014-May-26 01:07:34",30000664,"Opts 1-2",14,0.974287544028178,62460,35
"1571",9.62750716332378,"2014-May-26 01:07:52",30000459,"Heuristic",15,0.988538681948424,349,35
"1572",9.99620044557024,"2014-May-26 01:07:52",30001711,"Opts 1-3",15,0.982589190343944,65534,35
"1573",9.99625344186816,"2014-May-26 01:07:53",30000261,"Opts 1-2",15,0.98263643339703,66461,35
"1574",9.62750716332378,"2014-May-26 01:08:04",30000362,"Opt 1",15,0.988538681948424,349,35
"1575",343.08864265928,"2014-May-26 01:08:08",30000412,"Baseline",15,0,361,35
"1576",9,"2014-May-26 01:08:17",30000431,"Heuristic",16,1,323,35
"1577",9.9712260411323,"2014-May-26 01:08:10",30003796,"Opts 1-3",16,0.964992460632063,64329,35
"1578",9,"2014-May-26 01:08:23",30000429,"Opt 1",16,1,323,35
"1579",9.9720814479638,"2014-May-26 01:08:17",30002318,"Opts 1-2",16,0.964917043740573,66300,35
"1580",328.626470588235,"2014-May-26 01:08:33",30000395,"Baseline",16,0,340,35
"1581",314.542134831461,"2014-May-26 01:08:34",30000429,"Baseline",17,0,356,35
"1582",9.6996996996997,"2014-May-26 01:08:38",30000425,"Opt 1",17,1,333,35
"1583",9.9965640440897,"2014-May-26 01:08:34",30000116,"Opts 1-2",17,0.983154694032687,65775,35
"1584",9.6996996996997,"2014-May-26 01:08:50",30000382,"Heuristic",17,1,333,35
"1585",9,"2014-May-26 01:08:59",30000605,"Heuristic",18,1,337,35
"1586",9.99663695480722,"2014-May-26 01:08:47",30000640,"Opts 1-3",17,0.983288939152691,67201,35
"1587",9.97474261522178,"2014-May-26 01:08:53",30004924,"Opts 1-3",18,0.942653709227365,62358,35
"1588",9,"2014-May-26 01:09:04",30000404,"Opt 1",18,1,337,35
"1589",367.928358208955,"2014-May-26 01:09:09",30000593,"Baseline",18,0,335,35
"1590",9.97451497548583,"2014-May-26 01:09:03",30003358,"Opts 1-2",18,0.943609326709924,61801,35
"1591",8.99723756906077,"2014-May-26 01:09:20",30000990,"Heuristic",19,1,362,35
"1592",9.98587600269885,"2014-May-26 01:09:16",30003016,"Opts 1-3",19,0.958542619386761,66695,35
"1593",8.99723756906077,"2014-May-26 01:09:29",30000336,"Opt 1",19,1,362,35
"1594",331.672463768116,"2014-May-26 01:09:33",30000423,"Baseline",19,0,345,35
"1595",9,"2014-May-26 01:09:39",30000616,"Heuristic",20,0.997142857142857,350,35
"1596",9.98558663320889,"2014-May-26 01:09:29",30000642,"Opts 1-2",19,0.958595997307057,65356,35
"1597",9.97882932880648,"2014-May-26 01:09:35",30005416,"Opts 1-3",20,0.96118438234526,61264,35
"1598",9,"2014-May-26 01:09:50",30000426,"Opt 1",20,0.997142857142857,350,35
"1599",9.97915092671478,"2014-May-26 01:09:43",30001315,"Opts 1-2",20,0.961372148724461,62209,35
"1600",339.887878787879,"2014-May-26 01:09:58",30000429,"Baseline",20,0,330,35
"1601",9.62228260869565,"2014-May-26 01:10:03",30000458,"Heuristic",21,0.96195652173913,368,35
"1602",9.62228260869565,"2014-May-26 01:10:10",30000344,"Opt 1",21,0.96195652173913,368,35
"1603",9.99575337136929,"2014-May-26 01:09:59",30001723,"Opts 1-3",21,0.962234180497925,61696,35
"1604",326.323119777159,"2014-May-26 01:10:16",30000643,"Baseline",21,0,359,35
"1605",9.9957475126195,"2014-May-26 01:10:09",30007415,"Opts 1-2",21,0.962182077875704,61611,35
"1606",8.99712643678161,"2014-May-26 01:10:24",30000418,"Heuristic",22,1,348,35
"1607",8.99712643678161,"2014-May-26 01:10:33",30000402,"Opt 1",22,1,348,35
"1608",9.95659658574685,"2014-May-26 01:10:21",30004886,"Opts 1-3",22,0.941055517477724,62737,35
"1609",314.729281767956,"2014-May-26 01:10:40",30000396,"Baseline",22,0,362,35
"1610",9.95759689801766,"2014-May-26 01:10:28",30000137,"Opts 1-2",22,0.940249466652133,64217,35
"1611",8.99720670391062,"2014-May-26 01:10:46",30000573,"Heuristic",23,1,358,35
"1612",8.99720670391062,"2014-May-26 01:10:54",30000362,"Opt 1",23,1,358,35
"1613",9.94981691578126,"2014-May-26 01:10:41",30001949,"Opts 1-3",23,0.946770514436641,66636,35
"1614",9.94994836179671,"2014-May-26 01:10:50",30002280,"Opts 1-2",23,0.946894972384787,66811,35
"1615",364.91091954023,"2014-May-26 01:11:04",30000428,"Baseline",23,0,348,35
"1616",9.64668769716088,"2014-May-26 01:11:10",30000472,"Heuristic",24,1,317,35
"1617",9.64668769716088,"2014-May-26 01:11:16",30000595,"Opt 1",24,1,317,35
"1618",9.99735616695379,"2014-May-26 01:11:05",30003113,"Opts 1-3",24,0.993160148054651,58627,35
