"","avg_card","date","duration","generator","iteration","perc_minimal","size","r","MN"
"6793",3.624,"2014-May-26 05:12:34",863,"Opts 1-3",98,1,125,55,15
"6794",3.624,"2014-May-26 05:12:34",675,"Opts 1-2",98,1,125,55,15
"6795",3.4453125,"2014-May-26 05:12:35",3660,"Opt 1",99,1,128,55,15
"6796",3.4453125,"2014-May-26 05:12:35",794,"Opts 1-3",99,1,128,55,15
"6797",3.4453125,"2014-May-26 05:12:35",998,"Opts 1-2",99,1,128,55,15
"6798",3.54605263157895,"2014-May-26 05:12:35",1492,"Opts 1-2",100,1,152,55,15
"6799",3.54605263157895,"2014-May-26 05:12:35",3873,"Opt 1",100,1,152,55,15
"6800",3.54605263157895,"2014-May-26 05:12:35",1288,"Opts 1-3",100,1,152,55,15
"6801",2.88349514563107,"2014-May-26 05:12:35",601,"Opts 1-3",1,1,103,65,15
"6802",2.88349514563107,"2014-May-26 05:12:35",1721,"Opt 1",1,1,103,65,15
"6803",3.21212121212121,"2014-May-26 05:12:35",819,"Opts 1-3",2,1,132,65,15
"6804",3.21212121212121,"2014-May-26 05:12:35",931,"Opts 1-2",2,1,132,65,15
"6805",2.88349514563107,"2014-May-26 05:12:35",919,"Opts 1-2",1,1,103,65,15
"6806",2.92948717948718,"2014-May-26 05:12:35",826,"Opts 1-2",3,1,156,65,15
"6807",2.92948717948718,"2014-May-26 05:12:35",755,"Opts 1-3",3,1,156,65,15
"6808",2.92948717948718,"2014-May-26 05:12:35",1197,"Opt 1",3,1,156,65,15
"6809",3.21212121212121,"2014-May-26 05:12:35",1952,"Opt 1",2,1,132,65,15
"6810",2.71084337349398,"2014-May-26 05:12:35",928,"Opt 1",4,1,83,65,15
"6811",2.71084337349398,"2014-May-26 05:12:35",435,"Opts 1-3",4,1,83,65,15
"6812",3.04854368932039,"2014-May-26 05:12:35",748,"Opts 1-2",5,1,103,65,15
"6813",2.71084337349398,"2014-May-26 05:12:35",520,"Opts 1-2",4,1,83,65,15
"6814",3.04854368932039,"2014-May-26 05:12:35",630,"Opts 1-3",5,1,103,65,15
"6815",3.04854368932039,"2014-May-26 05:12:35",1602,"Opt 1",5,1,103,65,15
"6816",2.89830508474576,"2014-May-26 05:12:35",608,"Opts 1-2",6,1,118,65,15
"6817",2.89830508474576,"2014-May-26 05:12:35",1360,"Opt 1",6,1,118,65,15
"6818",2.89830508474576,"2014-May-26 05:12:35",519,"Opts 1-3",6,1,118,65,15
"6819",2.97,"2014-May-26 05:12:35",764,"Opts 1-3",7,1,100,65,15
"6820",2.97,"2014-May-26 05:12:35",3408,"Opt 1",7,1,100,65,15
"6821",2.97,"2014-May-26 05:12:35",910,"Opts 1-2",7,1,100,65,15
"6822",2.93421052631579,"2014-May-26 05:12:35",1099,"Opts 1-2",8,1,76,65,15
"6823",2.93421052631579,"2014-May-26 05:12:35",793,"Opts 1-3",8,1,76,65,15
"6824",2.93421052631579,"2014-May-26 05:12:35",2434,"Opt 1",8,1,76,65,15
"6825",2.88,"2014-May-26 05:12:35",807,"Opts 1-2",9,1,100,65,15
"6826",2.88,"2014-May-26 05:12:35",1430,"Opt 1",9,1,100,65,15
"6827",2.94949494949495,"2014-May-26 05:12:35",688,"Opts 1-2",10,1,99,65,15
"6828",2.94949494949495,"2014-May-26 05:12:35",656,"Opts 1-3",10,1,99,65,15
"6829",2.88,"2014-May-26 05:12:35",641,"Opts 1-3",9,1,100,65,15
"6830",2.94949494949495,"2014-May-26 05:12:35",1443,"Opt 1",10,1,99,65,15
"6831",2.81739130434783,"2014-May-26 05:12:35",559,"Opts 1-2",11,1,115,65,15
"6832",2.81739130434783,"2014-May-26 05:12:35",875,"Opt 1",11,1,115,65,15
"6833",2.81739130434783,"2014-May-26 05:12:35",554,"Opts 1-3",11,1,115,65,15
"6834",3.08928571428571,"2014-May-26 05:12:35",708,"Opts 1-3",12,1,112,65,15
"6835",3.08928571428571,"2014-May-26 05:12:35",1316,"Opt 1",12,1,112,65,15
"6836",3.08928571428571,"2014-May-26 05:12:35",818,"Opts 1-2",12,1,112,65,15
"6837",2.82178217821782,"2014-May-26 05:12:35",579,"Opts 1-3",13,1,101,65,15
"6838",2.82178217821782,"2014-May-26 05:12:35",944,"Opt 1",13,1,101,65,15
"6839",2.85567010309278,"2014-May-26 05:12:35",1244,"Opt 1",14,1,97,65,15
"6840",2.85567010309278,"2014-May-26 05:12:35",494,"Opts 1-3",14,1,97,65,15
"6841",2.85567010309278,"2014-May-26 05:12:35",567,"Opts 1-2",14,1,97,65,15
"6842",2.82178217821782,"2014-May-26 05:12:35",497,"Opts 1-2",13,1,101,65,15
"6843",2.86363636363636,"2014-May-26 05:12:35",583,"Opts 1-2",15,1,110,65,15
"6844",2.86363636363636,"2014-May-26 05:12:35",504,"Opts 1-3",15,1,110,65,15
"6845",2.86363636363636,"2014-May-26 05:12:35",1040,"Opt 1",15,1,110,65,15
"6846",2.89423076923077,"2014-May-26 05:12:35",1661,"Opt 1",16,1,104,65,15
"6847",2.89423076923077,"2014-May-26 05:12:35",423,"Opts 1-3",16,1,104,65,15
"6848",2.89423076923077,"2014-May-26 05:12:35",502,"Opts 1-2",16,1,104,65,15
"6849",3.00694444444444,"2014-May-26 05:12:35",844,"Opts 1-3",17,1,144,65,15
"6850",3.00694444444444,"2014-May-26 05:12:35",1737,"Opt 1",17,1,144,65,15
"6851",3.00694444444444,"2014-May-26 05:12:35",899,"Opts 1-2",17,1,144,65,15
"6852",3.22018348623853,"2014-May-26 05:12:35",2573,"Opt 1",18,1,109,65,15
"6853",3.22018348623853,"2014-May-26 05:12:35",689,"Opts 1-3",18,1,109,65,15
"6854",3.22018348623853,"2014-May-26 05:12:35",866,"Opts 1-2",18,1,109,65,15
"6855",2.97637795275591,"2014-May-26 05:12:35",1434,"Opt 1",19,1,127,65,15
"6856",2.97637795275591,"2014-May-26 05:12:35",684,"Opts 1-3",19,1,127,65,15
"6857",2.88288288288288,"2014-May-26 05:12:35",741,"Opts 1-3",20,1,111,65,15
"6858",2.88288288288288,"2014-May-26 05:12:35",1127,"Opt 1",20,1,111,65,15
"6859",2.97637795275591,"2014-May-26 05:12:35",790,"Opts 1-2",19,1,127,65,15
"6860",2.88288288288288,"2014-May-26 05:12:35",624,"Opts 1-2",20,1,111,65,15
"6861",3.22131147540984,"2014-May-26 05:12:35",675,"Opts 1-3",21,1,122,65,15
"6862",3.22131147540984,"2014-May-26 05:12:35",861,"Opts 1-2",21,1,122,65,15
"6863",3.13725490196078,"2014-May-26 05:12:36",2438,"Opt 1",22,1,102,65,15
"6864",3.22131147540984,"2014-May-26 05:12:35",2645,"Opt 1",21,1,122,65,15
"6865",3.13725490196078,"2014-May-26 05:12:36",699,"Opts 1-2",22,1,102,65,15
"6866",3.13725490196078,"2014-May-26 05:12:36",556,"Opts 1-3",22,1,102,65,15
"6867",3.2875,"2014-May-26 05:12:36",2284,"Opt 1",23,1,160,65,15
"6868",3.2875,"2014-May-26 05:12:36",1152,"Opts 1-2",23,1,160,65,15
"6869",3.2875,"2014-May-26 05:12:36",976,"Opts 1-3",23,1,160,65,15
"6870",3.4140127388535,"2014-May-26 05:12:36",2810,"Opt 1",24,1,157,65,15
"6871",3.4140127388535,"2014-May-26 05:12:36",1061,"Opts 1-3",24,1,157,65,15
"6872",3.4140127388535,"2014-May-26 05:12:36",1143,"Opts 1-2",24,1,157,65,15
"6873",2.59340659340659,"2014-May-26 05:12:36",475,"Opts 1-2",25,1,91,65,15
"6874",2.59340659340659,"2014-May-26 05:12:36",724,"Opt 1",25,1,91,65,15
"6875",2.59340659340659,"2014-May-26 05:12:36",463,"Opts 1-3",25,1,91,65,15
"6876",2.90196078431373,"2014-May-26 05:12:36",567,"Opts 1-3",26,1,102,65,15
"6877",2.90196078431373,"2014-May-26 05:12:36",767,"Opts 1-2",26,1,102,65,15
"6878",2.90196078431373,"2014-May-26 05:12:36",2184,"Opt 1",26,1,102,65,15
"6879",3.05369127516779,"2014-May-26 05:12:36",708,"Opts 1-3",27,1,149,65,15
"6880",3.05369127516779,"2014-May-26 05:12:36",776,"Opts 1-2",27,1,149,65,15
"6881",3.05369127516779,"2014-May-26 05:12:36",1444,"Opt 1",27,1,149,65,15
"6882",2.67021276595745,"2014-May-26 05:12:36",436,"Opts 1-3",28,1,94,65,15
"6883",2.67021276595745,"2014-May-26 05:12:36",458,"Opts 1-2",28,1,94,65,15
"6884",2.67021276595745,"2014-May-26 05:12:36",644,"Opt 1",28,1,94,65,15
"6885",2.90990990990991,"2014-May-26 05:12:36",505,"Opts 1-3",29,1,111,65,15
"6886",2.90990990990991,"2014-May-26 05:12:36",1716,"Opt 1",29,1,111,65,15
"6887",2.90990990990991,"2014-May-26 05:12:36",1690,"Opts 1-2",29,1,111,65,15
"6888",2.91,"2014-May-26 05:12:36",1499,"Opt 1",30,1,100,65,15
"6889",2.91,"2014-May-26 05:12:36",666,"Opts 1-3",30,1,100,65,15
"6890",2.91,"2014-May-26 05:12:36",745,"Opts 1-2",30,1,100,65,15
"6891",2.90243902439024,"2014-May-26 05:12:36",595,"Opts 1-3",31,1,123,65,15
"6892",2.90243902439024,"2014-May-26 05:12:36",1247,"Opt 1",31,1,123,65,15
"6893",2.90243902439024,"2014-May-26 05:12:36",643,"Opts 1-2",31,1,123,65,15
"6894",2.67961165048544,"2014-May-26 05:12:36",713,"Opt 1",33,1,103,65,15
"6895",2.72941176470588,"2014-May-26 05:12:36",471,"Opts 1-2",32,1,85,65,15
"6896",2.67961165048544,"2014-May-26 05:12:36",514,"Opts 1-2",33,1,103,65,15
